"Meas. Pts.","Sliding Speed","Friction Factor","Frictional Force","Normal Force"
"69","0.0000164","0.174","0.248","1.01"
"70","0.0000167","0.171","0.244","1.01"
"71","0.000017","0.174","0.248","1.01"
"72","0.0000173","0.17","0.243","1.01"
"73","0.0000176","0.17","0.243","1.01"
"74","0.000018","0.172","0.246","1.01"
"75","0.0000183","0.172","0.246","1.01"
"76","0.0000186","0.169","0.242","1.01"
"77","0.000019","0.164","0.234","1.01"
"78","0.0000193","0.162","0.232","1.01"
"79","0.0000197","0.158","0.227","1.01"
"80","0.0000201","0.155","0.223","1.02"
"81","0.0000204","0.151","0.217","1.02"
"82","0.0000208","0.151","0.217","1.02"
"83","0.0000212","0.15","0.216","1.02"
"84","0.0000216","0.143","0.206","1.02"
"85","0.000022","0.143","0.207","1.02"
"86","0.0000224","0.146","0.21","1.02"
"87","0.0000228","0.144","0.207","1.02"
"88","0.0000232","0.147","0.211","1.02"
"89","0.0000237","0.146","0.209","1.02"
"90","0.0000241","0.146","0.209","1.01"
"91","0.0000246","0.148","0.212","1.01"
"92","0.000025","0.149","0.214","1.01"
"93","0.0000255","0.147","0.211","1.02"
"94","0.000026","0.144","0.207","1.02"
"95","0.0000264","0.144","0.207","1.02"
"96","0.0000269","0.14","0.201","1.02"
"97","0.0000274","0.136","0.196","1.02"
"98","0.0000279","0.135","0.194","1.02"
"99","0.0000284","0.136","0.196","1.02"
"100","0.000029","0.142","0.203","1.01"
"101","0.0000295","0.142","0.204","1.02"
"102","0.0000301","0.143","0.206","1.02"
"103","0.0000306","0.145","0.208","1.02"
"104","0.0000312","0.15","0.215","1.02"
"105","0.0000318","0.146","0.21","1.02"
"106","0.0000323","0.15","0.216","1.02"
"107","0.000033","0.149","0.214","1.02"
"108","0.0000336","0.143","0.206","1.02"
"109","0.0000342","0.141","0.203","1.02"
"110","0.0000348","0.141","0.204","1.02"
"111","0.0000355","0.146","0.208","1.01"
"112","0.0000361","0.145","0.207","1.01"
"113","0.0000368","0.144","0.206","1.01"
"114","0.0000375","0.148","0.212","1.01"
"115","0.0000382","0.154","0.221","1.02"
"116","0.0000389","0.158","0.227","1.02"
"117","0.0000396","0.165","0.238","1.02"
"118","0.0000403","0.18","0.259","1.02"
"119","0.0000411","0.178","0.255","1.01"
"120","0.0000418","0.174","0.247","1.01"
"121","0.0000426","0.17","0.243","1.01"
"122","0.0000434","0.162","0.232","1.01"
"123","0.0000442","0.156","0.224","1.02"
"124","0.000045","0.15","0.215","1.02"
"125","0.0000459","0.147","0.212","1.02"
"126","0.0000467","0.147","0.212","1.02"
"127","0.0000476","0.144","0.208","1.03"
"128","0.0000485","0.143","0.207","1.02"
"129","0.0000494","0.137","0.198","1.02"
